TimeCreated,EventID,Computer,Channel,EventRecordID,Level,Provider,SubjectUserName,SubjectDomainName,LogonID,NewProcessName,CommandLine,Privileges,LogonType,WorkstationName,Message
,4690,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Source Handle Information:
	Source Handle ID:	0x4b4
	Source Process ID:	0x6a0

New Handle Information:
	Target Handle ID:	0x27bc
	Target Process ID:	0x4"
,4658,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Handle ID:		0x27bc

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe"
,4656,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon
	Handle ID:		0x4b4
	Resource Attributes:	-

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		READ_CONTROL
				Query key value
				Enumerate sub-keys
				Notify about changes to keys
				
	Access Reasons:		-
	Access Mask:		0x20019
	Privileges Used for Access Check:	-
	Restricted SID Count:	0"
,4663,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon
	Handle ID:		0x4b4
	Resource Attributes:	-

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4663,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0xe0
	Resource Attributes:	-

Process Information:
	Process ID:		0x1968
	Process Name:		C:\Windows\System32\whoami.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4658,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Handle ID:		0x4b4

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe"
,4658,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Handle ID:		0x20c8

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe"
,4656,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon
	Handle ID:		0x4bc
	Resource Attributes:	-

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		READ_CONTROL
				Query key value
				Enumerate sub-keys
				Notify about changes to keys
				
	Access Reasons:		-
	Access Mask:		0x20019
	Privileges Used for Access Check:	-
	Restricted SID Count:	0"
,4663,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon
	Handle ID:		0x4bc
	Resource Attributes:	-

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4658,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Handle ID:		0x4bc

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe"
,4690,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Source Handle Information:
	Source Handle ID:	0x4b4
	Source Process ID:	0x6a0

New Handle Information:
	Target Handle ID:	0x27a4
	Target Process ID:	0x4"
,4658,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Handle ID:		0x27a4

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe"
,4656,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon
	Handle ID:		0x4b4
	Resource Attributes:	-

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		READ_CONTROL
				Query key value
				Enumerate sub-keys
				Notify about changes to keys
				
	Access Reasons:		-
	Access Mask:		0x20019
	Privileges Used for Access Check:	-
	Restricted SID Count:	0"
,4663,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon
	Handle ID:		0x4b4
	Resource Attributes:	-

Process Information:
	Process ID:		0x6a0
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4690,,Security,,,,MORDORDC$,THESHIRE,0x3E7,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Source Handle Information:
	Source Handle ID:	0x4bc
	Source Process ID:	0x6a0

New Handle Information:
	Target Handle ID:	0x20c8
	Target Process ID:	0x4"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3120
	Application Name:	\device\harddiskvolume2\windows\system32\svchost.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		62608
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,4656,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0xe0
	Resource Attributes:	-

Process Information:
	Process ID:		0x1968
	Process Name:		C:\Windows\System32\whoami.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		Query key value
				
	Access Reasons:		-
	Access Mask:		0x1
	Privileges Used for Access Check:	-
	Restricted SID Count:	0"
,4690,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Source Handle Information:
	Source Handle ID:	0xe0
	Source Process ID:	0x1968

New Handle Information:
	Target Handle ID:	0x23dc
	Target Process ID:	0x4"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3120
	Application Name:	\device\harddiskvolume2\windows\system32\svchost.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		62610
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3120
	Application Name:	\device\harddiskvolume2\windows\system32\svchost.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		62611
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3120
	Application Name:	\device\harddiskvolume2\windows\system32\svchost.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		62612
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3120
	Application Name:	\device\harddiskvolume2\windows\system32\svchost.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		62613
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3120
	Application Name:	\device\harddiskvolume2\windows\system32\svchost.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		62614
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,4689,,Security,,,,pgustavo,THESHIRE,0x2BC327,,,,,,"A process has exited.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BC327

Process Information:
	Process ID:	0x157c
	Process Name:	C:\Windows\System32\SearchProtocolHost.exe
	Exit Status:	0x0"
,4689,,Security,,,,WORKSTATION5$,THESHIRE,0x3E7,,,,,,"A process has exited.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WORKSTATION5$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x994
	Process Name:	C:\Windows\System32\SearchFilterHost.exe
	Exit Status:	0x0"
,4703,,Security,,,,WORKSTATION5$,THESHIRE,0x3E7,,,,,,"A token right was adjusted.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WORKSTATION5$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Target Account:
	Security ID:		S-1-5-18
	Account Name:		WORKSTATION5$
	Account Domain:		THESHIRE
	Logon ID:		0x3E7

Process Information:
	Process ID:		0x6f8
	Process Name:		C:\Windows\System32\svchost.exe

Enabled Privileges:
			SeTakeOwnershipPrivilege

Disabled Privileges:
			-"
,4658,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Object:
	Object Server:		Security
	Handle ID:		0x23dc

Process Information:
	Process ID:		0x1968
	Process Name:		C:\Windows\System32\whoami.exe"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3280
	Application Name:	\device\harddiskvolume2\windows\system32\svchost.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		65381
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,4690,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Source Handle Information:
	Source Handle ID:	0xb30
	Source Process ID:	0x670

New Handle Information:
	Target Handle ID:	0xc34
	Target Process ID:	0x4"
,4658,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Object:
	Object Server:		Security
	Handle ID:		0xc34

Process Information:
	Process ID:		0x670
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"
,4656,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Session Manager\Environment
	Handle ID:		0xb30
	Resource Attributes:	-

Process Information:
	Process ID:		0x670
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		READ_CONTROL
				Query key value
				Enumerate sub-keys
				Notify about changes to keys
				
	Access Reasons:		-
	Access Mask:		0x20019
	Privileges Used for Access Check:	-
	Restricted SID Count:	0"
,4663,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Session Manager\Environment
	Handle ID:		0xb30
	Resource Attributes:	-

Process Information:
	Process ID:		0x670
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4658,,Security,,,,pgustavo,THESHIRE,0x2BA622,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Object:
	Object Server:		Security
	Handle ID:		0xb30

Process Information:
	Process ID:		0x670
	Process Name:		C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		1648
	Application Name:	\device\harddiskvolume2\windows\system32\windowspowershell\v1.0\powershell.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		65382
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		1648
	Application Name:	\device\harddiskvolume2\windows\system32\windowspowershell\v1.0\powershell.exe

Network Information:
	Direction:		Outbound
	Source Address:		172.18.39.5
	Source Port:		65382
	Destination Address:	10.10.10.5
	Destination Port:		80
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	69420
	Layer Name:		Connect
	Layer Run-Time ID:	48"
,4688,,Security,,,,pgustavo,THESHIRE,0x2BA622,C:\Windows\System32\whoami.exe,"""C:\windows\system32\whoami.exe"" /user",,,,"A new process has been created.

Creator Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BA622

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x1968
	New Process Name:	C:\Windows\System32\whoami.exe
	Token Elevation Type:	%%1937
	Mandatory Label:		S-1-16-12288
	Creator Process ID:	0x670
	Creator Process Name:	C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	Process Command Line:	""C:\windows\system32\whoami.exe"" /user

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."
,4689,,Security,,,,pgustavo,THESHIRE,0x2BC327,,,,,,"A process has exited.

Subject:
	Security ID:		S-1-5-21-1363495622-3806888128-621328882-1104
	Account Name:		pgustavo
	Account Domain:		THESHIRE
	Logon ID:		0x2BC327

Process Information:
	Process ID:	0x8e0
	Process Name:	C:\Windows\System32\backgroundTaskHost.exe
	Exit Status:	0x1"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		1648
	Application Name:	\device\harddiskvolume2\windows\system32\windowspowershell\v1.0\powershell.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		65419
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		1648
	Application Name:	\device\harddiskvolume2\windows\system32\windowspowershell\v1.0\powershell.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		65387
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		1648
	Application Name:	\device\harddiskvolume2\windows\system32\windowspowershell\v1.0\powershell.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		65388
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		61288
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Direction:		Outbound
	Source Address:		172.18.38.5
	Source Port:		61288
	Destination Address:	172.18.38.5
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65854
	Layer Name:		Connect
	Layer Run-Time ID:	48"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		3616
	Application Name:	\device\harddiskvolume2\windows\system32\dns.exe

Network Information:
	Direction:		Inbound
	Source Address:		172.18.38.5
	Source Port:		61288
	Destination Address:	172.18.38.5
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65852
	Layer Name:		Receive/Accept
	Layer Run-Time ID:	44"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		::
	Source Port:		60982
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		::
	Source Port:		60982
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	38"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Direction:		Outbound
	Source Address:		::1
	Source Port:		60982
	Destination Address:	::1
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65853
	Layer Name:		Connect
	Layer Run-Time ID:	50"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		3616
	Application Name:	\device\harddiskvolume2\windows\system32\dns.exe

Network Information:
	Direction:		Inbound
	Source Address:		::1
	Source Port:		60982
	Destination Address:	::1
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65851
	Layer Name:		Receive/Accept
	Layer Run-Time ID:	46"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		::
	Source Port:		65535
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	38"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		53608
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		51907
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Direction:		Outbound
	Source Address:		172.18.38.5
	Source Port:		60060
	Destination Address:	172.18.38.5
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65854
	Layer Name:		Connect
	Layer Run-Time ID:	48"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		3616
	Application Name:	\device\harddiskvolume2\windows\system32\dns.exe

Network Information:
	Direction:		Inbound
	Source Address:		172.18.38.5
	Source Port:		60060
	Destination Address:	172.18.38.5
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65852
	Layer Name:		Receive/Accept
	Layer Run-Time ID:	44"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		::
	Source Port:		60901
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		::
	Source Port:		60901
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	38"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Direction:		Outbound
	Source Address:		::1
	Source Port:		60901
	Destination Address:	::1
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65853
	Layer Name:		Connect
	Layer Run-Time ID:	50"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		3616
	Application Name:	\device\harddiskvolume2\windows\system32\dns.exe

Network Information:
	Direction:		Inbound
	Source Address:		::1
	Source Port:		60901
	Destination Address:	::1
	Destination Port:		53
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	65851
	Layer Name:		Receive/Accept
	Layer Run-Time ID:	46"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		::
	Source Port:		51907
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	38"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		59128
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		60060
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		51907
	Protocol:		17

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
